N_intento	Edad	Género	Movimientos
2	11	M	1236,5,4,3402
5	12	M	3,16,245,824
5	12	M	23,16,45,944
2	11	M	1236,45,,968
5	12	M	123,6,45,987
5	12	M	123,46,5,728
2	11	M	236,145,,1096
5	12	M	23,146,5,2727
2	11	M	36,145,2,1359
5	12	M	23,146,5,4595
5	12	M	123,46,5,1234
2	11	M	36,45,12,972
5	12	M	123,46,5,1129
2	11	M	6,345,12,1639
2	11	M	6,1345,2,1097
2	11	M	16,345,2,879
5	12	M	23,146,5,4909
2	11	M	16,2345,,1434
2	11	M	6,12345,,783
5	12	M	3,146,25,1059
5	12	M	3,46,125,1016
5	12	M	3,46,125,16
2	11	M	,12345,6,3500
5	12	M	,346,125,1556
5	12	M	,346,125,0
5	12	M	,1346,25,470
5	12	M	,1346,25,612
5	12	M	,346,125,875
2	11	M	,2345,16,1659
5	12	M	1,346,25,1074
5	12	M	1,2346,5,1109
5	12	M	1,2346,5,664
2	11	M	2,345,16,1120
5	12	M	,12346,5,967
5	12	M	,12346,5,16
5	12	M	5,12346,,980
2	11	M	2,345,16,1532
2	11	M	2,345,16,98
2	11	M	12,345,6,1859
5	12	M	5,2346,1,6299
5	12	M	5,2346,1,15
5	12	M	5,2346,1,1932
2	11	M	12,45,36,1494
5	12	M	5,2346,1,7
5	12	M	5,2346,1,142
5	12	M	5,2346,1,1012
5	12	M	5,2346,1,1122
2	11	M	2,145,36,4416
2	11	M	,145,236,1384
5	12	M	5,2346,1,4682
5	12	M	5,2346,1,5803
5	12	M	15,2346,,1342
2	11	M	,45,1236,794
5	12	M	15,346,2,697
2	11	M	4,5,1236,965
5	12	M	15,346,2,708
5	12	M	5,346,12,1231
5	12	M	35,46,12,705
5	12	M	35,146,2,1045
2	11	M	14,5,236,1520
5	12	M	235,146,,822
5	12	M	1235,46,,666
5	12	M	1235,6,4,875
5	12	M	235,16,4,784
2	11	M	14,25,36,1842
5	12	M	35,16,24,935
5	12	M	35,16,24,265
2	11	M	4,125,36,889
5	12	M	35,6,124,740
5	12	M	5,36,124,711
5	12	M	15,36,24,710
5	12	M	5,136,24,858
2	11	M	34,125,6,1117
5	12	M	25,136,4,831
5	12	M	125,36,4,748
5	12	M	125,6,34,800
5	12	M	25,16,34,813
2	11	M	34,25,16,892
5	12	M	5,16,234,1178
5	12	M	5,6,1234,952
2	11	M	234,5,16,792
5	12	M	,56,1234,839
5	12	M	1,56,234,987
5	12	M	1,256,34,656
2	11	M	1234,5,6,2874
5	12	M	,1256,34,725
5	12	M	,1256,34,260
5	12	M	,256,134,770
2	11	M	1234,,56,779
5	12	M	2,56,134,687
5	12	M	,256,134,739
5	12	M	,1256,34,699
2	11	M	234,1,56,1034
5	12	M	3,1256,4,886
5	12	M	3,256,14,1854
5	12	M	23,56,14,670
2	11	M	34,1,256,2107
5	12	M	123,56,4,1142
5	12	M	123,456,,750
2	11	M	34,1,256,1702
5	12	M	23,456,1,977
5	12	M	3,2456,1,836
5	12	M	3,2456,1,78
5	12	M	3,12456,,944
5	12	M	3,2456,1,930
2	11	M	34,1,256,2062
2	11	M	34,,1256,823
2	11	M	4,3,1256,1035
5	12	M	13,2456,,1006
2	11	M	14,3,256,1224
5	12	M	13,456,2,849
5	12	M	3,456,12,947
1	18	M	123456,,,26
1	18	M	123456,,,5
1	18	M	123456,,,4
5	12	M	,3456,12,866
1	18	M	123456,,,5
5	12	M	1,3456,2,1191
2	11	M	14,23,56,2687
5	12	M	1,23456,,889
5	12	M	1,23456,,2247
2	11	M	4,123,56,775
5	12	M	,123456,,1028
2	11	M	,123,456,1105
2	18	M	123456,,,4
2	11	M	,23,1456,690
6	12	M	23456,,1,1200
2	18	M	123456,,,5
6	12	M	3456,2,1,569
2	18	M	123456,,,5
6	12	M	3456,12,,640
2	11	M	2,3,1456,1449
6	12	M	456,12,3,1063
6	12	M	1456,2,3,749
6	12	M	1456,,23,920
6	12	M	1456,,23,2231
2	11	M	12,3,456,2775
6	12	M	456,,123,902
6	12	M	56,4,123,760
6	12	M	156,4,23,732
2	11	M	12,,3456,901
6	12	M	156,24,3,1062
2	11	M	2,1,3456,766
6	12	M	56,24,13,1206
6	12	M	256,4,13,840
6	12	M	1256,4,3,899
6	12	M	1256,34,,726
2	11	M	,1,23456,1508
6	12	M	256,34,1,920
3	11	M	123456,,,995
6	12	M	56,234,1,747
6	12	M	56,1234,,858
6	12	M	6,1234,5,902
6	12	M	16,234,5,750
6	12	M	16,34,25,1014
6	12	M	6,34,125,712
6	12	M	36,4,125,807
6	12	M	36,14,25,1478
6	12	M	236,14,5,913
6	12	M	1236,4,5,631
6	12	M	1236,,45,922
6	12	M	236,1,45,883
2	18	M	123456,,,4
6	12	M	36,1,245,1439
2	18	M	123456,,,4
6	12	M	36,,1245,864
6	12	M	6,3,1245,781
6	12	M	16,3,245,767
6	12	M	16,23,45,826
6	12	M	16,23,45,1473
6	12	M	6,23,145,896
6	12	M	26,3,145,667
6	12	M	126,3,45,739
6	12	M	126,,345,854
6	12	M	26,1,345,846
6	12	M	6,1,2345,910
6	12	M	6,,12345,948
6	12	M	,6,12345,1249
6	12	M	1,6,2345,1254
6	12	M	1,26,345,867
6	12	M	,126,345,795
6	12	M	3,126,45,1134
6	12	M	3,26,145,1344
6	12	M	23,6,145,807
6	12	M	123,6,45,758
6	12	M	123,46,5,942
6	12	M	23,46,15,864
6	12	M	3,246,15,808
6	12	M	3,1246,5,880
6	12	M	,1246,35,884
6	12	M	1,246,35,862
6	12	M	1,46,235,1956
6	12	M	,46,1235,891
6	12	M	4,6,1235,724
6	12	M	4,16,235,602
6	12	M	24,16,35,1178
6	12	M	124,6,35,802
6	12	M	124,36,5,636
6	12	M	24,136,5,1745
6	12	M	4,136,25,911
6	12	M	4,36,125,738
6	12	M	34,6,125,711
6	12	M	34,6,125,162
6	12	M	34,16,25,559
6	12	M	234,16,5,1001
6	12	M	234,16,5,1310
6	12	M	234,16,5,78
6	12	M	1234,6,5,888
6	12	M	1234,56,,703
6	12	M	234,56,1,827
6	12	M	34,256,1,589
6	12	M	34,1256,,693
6	12	M	4,1256,3,876
6	12	M	14,256,3,833
6	12	M	14,56,23,644
6	12	M	14,56,23,329
6	12	M	4,56,123,885
6	12	M	,456,123,704
6	12	M	1,456,23,857
6	12	M	1,2456,3,1319
6	12	M	,12456,3,918
6	12	M	,12456,3,632
6	12	M	3,12456,,881
6	12	M	3,12456,,809
6	12	M	3,2456,1,1128
6	12	M	23,456,1,768
6	12	M	123,456,,1183
6	12	M	23,1456,,1524
6	12	M	3,1456,2,923
6	12	M	3,456,12,987
6	12	M	,3456,12,968
6	12	M	1,3456,2,714
6	12	M	1,23456,,1085
6	12	M	,123456,,787
1	18	M	123456,,,16
1	18	M	123456,,,8
1	18	M	123456,,,7
1	18	M	123456,,,4
1	18	M	123456,,,7
1	18	M	123456,,,5
1	18	M	123456,,,2
1	18	M	123456,,,6
1	18	M	123456,,,2
1	18	M	123456,,,2
1	18	M	123456,,,5
1	18	M	123456,,,6
1	18	M	123456,,,8
1	18	M	123456,,,4
1	18	M	123456,,,3
1	13	M	23456,1,,1161
1	13	M	3456,1,2,1111
1	16	M	123456,,,31
1	13	M	3456,1,2,2157
1	13	M	3456,1,2,630
1	13	M	3456,1,2,1414
1	13	M	23456,1,,781
1	13	M	23456,1,,616
1	13	M	23456,,1,1462
1	13	M	3456,2,1,1113
1	13	M	3456,2,1,484
1	13	M	13456,2,,1055
1	13	M	3456,12,,585
1	13	M	456,12,3,1199
1	13	M	456,12,3,1081
1	13	M	456,12,3,1386
1	13	M	456,2,13,2158
1	13	M	456,2,13,1895
1	13	M	2456,,13,928
1	13	M	2456,1,3,806
1	13	M	2456,1,3,1177
1	13	M	2456,1,3,856
1	13	M	456,1,23,1027
1	13	M	1456,,23,650
1	13	M	456,,123,887
1	13	M	456,,123,1669
1	13	M	56,4,123,602
1	13	M	56,4,123,773
1	13	M	156,4,23,936
1	13	M	156,4,23,1224
1	13	M	56,14,23,792
1	13	M	256,14,3,1766
1	13	M	256,4,13,540
1	13	M	56,24,13,688
1	13	M	56,24,13,779
1	13	M	256,4,13,710
1	13	M	1256,4,3,1194
1	13	M	1256,34,,599
1	13	M	256,134,,763
1	13	M	56,134,2,920
1	13	M	56,34,12,871
1	13	M	356,4,12,769
1	13	M	356,4,12,487
1	13	M	1356,4,2,820
1	13	M	1356,24,,798
1	13	M	356,124,,488
1	13	M	1356,24,,477
1	13	M	356,24,1,599
1	13	M	356,124,,515
1	13	M	56,124,3,712
1	13	M	56,124,3,1508
1	13	M	56,124,3,633
2	18	F	123456,,,40
1	13	M	56,24,13,506
1	13	M	56,24,13,639
2	18	F	123456,,,4
2	18	F	123456,,,4
2	18	F	123456,,,10
1	13	M	56,24,13,1716
2	18	F	123456,,,3
2	18	F	123456,,,3
2	18	F	123456,,,3
1	13	M	156,24,3,1872
1	13	M	156,4,23,583
1	13	M	156,4,23,584
1	13	M	156,4,23,586
1	13	M	156,24,3,489
1	13	M	156,24,3,721
1	13	M	56,24,13,625
1	13	M	256,4,13,775
1	13	M	256,4,13,1814
1	13	M	1256,4,3,622
3	17	F	123456,,,195
3	17	F	123456,,,160
1	13	M	1256,4,3,665
1	13	M	1256,34,,490
1	13	M	1256,34,,362
1	13	M	1256,34,,110
1	13	M	1256,34,,79
1	13	M	1256,4,3,672
3	17	F	23456,1,,1751
1	13	M	1256,4,3,495
1	13	M	1256,34,,951
1	13	M	256,34,1,751
3	17	F	23456,1,,1296
1	13	M	256,34,1,408
3	17	F	23456,1,,916
1	13	M	256,34,1,520
3	17	F	23456,1,,1175
1	13	M	56,234,1,2568
3	17	F	3456,1,2,1151
1	13	M	156,234,,1248
3	17	F	3456,1,2,709
1	13	M	156,34,2,1216
3	17	F	3456,1,2,1789
1	13	M	56,34,12,1064
3	17	F	3456,,12,1085
1	13	M	356,4,12,1435
3	17	F	3456,,12,1040
1	13	M	356,4,12,512
3	17	F	3456,,12,171
1	13	M	356,4,12,127
1	13	M	356,4,12,111
1	13	M	356,4,12,89
3	17	F	456,3,12,831
3	17	F	456,3,12,874
1	13	M	56,34,12,1526
1	13	M	56,34,12,2157
1	13	M	56,34,12,472
3	17	F	1456,3,2,2626
3	17	F	1456,23,,632
1	13	M	56,34,12,716
3	17	F	456,123,,863
1	13	M	156,34,2,615
3	17	F	456,123,,213
1	13	M	156,234,,1677
3	17	F	56,123,4,869
1	13	M	56,1234,,752
3	17	F	56,123,4,815
1	13	M	6,1234,5,1152
1	13	M	6,1234,5,1330
1	13	M	6,234,15,678
1	13	M	6,1234,5,558
1	13	M	6,1234,5,1674
1	13	M	16,234,5,731
1	13	M	16,234,5,682
3	17	F	456,123,,1524
1	13	M	16,34,25,1087
3	17	F	456,23,1,1001
1	13	M	16,34,25,822
3	17	F	456,23,1,809
1	13	M	6,34,125,1623
3	17	F	456,23,1,2844
3	17	F	456,123,,686
3	17	F	56,123,4,875
1	13	M	6,134,25,575
1	13	M	6,134,25,802
1	13	M	16,34,25,672
1	13	M	16,34,25,1511
3	17	F	456,123,,1273
1	13	M	16,34,25,2680
1	13	M	16,34,25,693
1	13	M	16,34,25,639
1	13	M	6,134,25,718
4	17	F	123456,,,194
4	17	F	23456,1,,1229
1	13	M	6,134,25,1334
4	17	F	23456,1,,836
4	17	F	3456,1,2,735
1	13	M	16,34,25,1591
1	13	M	16,234,5,481
2	18	F	123456,,,3
4	17	F	3456,,12,787
4	17	F	456,3,12,813
2	18	F	123456,,,5
4	17	F	1456,3,2,1179
1	13	M	16,234,5,1356
4	17	F	1456,23,,810
1	13	M	6,1234,5,817
4	17	F	456,123,,919
2	18	F	123456,,,7
4	17	F	56,123,4,783
4	17	F	56,123,4,969
1	13	M	6,1234,5,755
1	13	M	56,1234,,939
4	17	F	456,123,,879
4	17	F	1456,23,,1381
4	17	F	1456,3,2,676
4	17	F	1456,3,2,746
4	17	F	1456,3,2,787
1	13	M	56,1234,,1389
4	17	F	1456,3,2,912
4	17	F	1456,23,,750
1	13	M	56,1234,,2670
4	17	F	456,123,,3249
1	13	M	6,1234,5,1928
4	17	F	56,123,4,744
4	17	F	156,23,4,736
1	13	M	6,1234,5,3894
4	17	F	156,23,4,795
1	13	M	6,234,15,599
4	17	F	156,23,4,663
1	13	M	26,34,15,943
4	17	F	56,123,4,699
1	13	M	26,34,15,1167
4	17	F	56,123,4,766
1	13	M	6,234,15,702
4	17	F	456,123,,815
4	17	F	456,123,,1257
1	13	M	6,1234,5,655
4	17	F	456,23,1,2457
4	17	F	456,23,1,611
1	13	M	6,234,15,572
1	13	M	26,34,15,567
4	17	F	456,23,1,994
1	13	M	6,234,15,463
1	13	M	6,1234,5,585
1	13	M	6,1234,5,246
1	13	M	6,1234,5,912
1	13	M	6,234,15,1381
1	13	M	6,234,15,112
1	13	M	6,234,15,317
1	13	M	26,34,15,773
1	13	M	26,34,15,1750
1	13	M	26,134,5,638
1	13	M	126,34,5,1318
2	13	M	23456,,1,1575
2	13	M	3456,2,1,628
2	13	M	3456,2,1,2691
2	13	M	23456,,1,418
2	13	M	123456,,,630
5	17	F	23456,1,,817
3	13	M	123456,,,361
3	13	M	123456,,,200
5	17	F	3456,1,2,977
5	17	F	3456,1,2,912
3	13	M	123456,,,416
3	13	M	123456,,,446
3	13	M	123456,,,316
5	17	F	3456,,12,886
5	17	F	456,3,12,802
5	17	F	456,3,12,795
5	17	F	456,13,2,768
5	17	F	456,13,2,807
5	17	F	456,3,12,626
5	17	F	1456,3,2,687
5	17	F	1456,3,2,206
5	17	F	1456,23,,678
5	17	F	456,123,,860
5	17	F	56,123,4,1024
5	17	F	56,123,4,1532
5	17	F	56,123,4,1690
5	17	F	56,23,14,921
5	17	F	56,23,14,816
5	17	F	56,23,14,938
5	17	F	56,23,14,2906
5	17	F	56,23,14,907
5	17	F	56,123,4,571
5	17	F	456,123,,1318
5	17	F	456,23,1,785
5	17	F	2456,3,1,630
5	17	F	2456,13,,763
5	17	F	456,13,2,657
5	17	F	2456,13,,762
5	17	F	12456,3,,666
5	17	F	12456,,3,639
5	17	F	2456,1,3,568
5	17	F	456,1,23,728
5	17	F	456,,123,773
5	17	F	56,4,123,730
5	17	F	156,4,23,1650
5	17	F	156,24,3,679
5	17	F	156,24,3,1123
5	17	F	156,24,3,668
5	17	F	56,124,3,785
3	13	M	23456,1,,552
5	17	F	356,124,,1152
3	13	M	23456,1,,536
3	13	M	3456,1,2,701
5	17	F	1356,24,,1426
3	13	M	3456,,12,505
5	17	F	1356,24,,693
5	17	F	356,24,1,599
5	17	F	2356,4,1,704
19	17	M	23456,1,,695
19	17	M	3456,1,2,753
5	17	F	12356,4,,1767
19	17	M	3456,,12,495
5	17	F	12356,,4,633
19	17	M	456,3,12,448
5	17	F	2356,1,4,717
5	17	F	2356,1,4,704
19	17	M	456,13,2,3360
3	13	M	456,3,12,622
5	17	F	2356,,14,546
19	17	M	2456,13,,641
19	17	M	12456,3,,609
3	13	M	1456,3,2,607
5	17	F	356,2,14,700
19	17	M	12456,,3,416
5	17	F	356,12,4,484
19	17	M	2456,1,3,416
19	17	M	456,1,23,696
5	17	F	56,12,34,711
19	17	M	456,,123,720
5	17	F	56,12,34,456
19	17	M	56,4,123,448
19	17	M	56,14,23,545
5	17	F	156,2,34,540
5	17	F	156,,234,710
3	13	M	1456,23,,552
3	13	M	456,123,,551
5	17	F	56,,1234,650
5	17	F	6,5,1234,540
19	17	M	256,14,3,3873
5	17	F	16,5,234,782
19	17	M	1256,4,3,4049
5	17	F	16,25,34,1508
19	17	M	1256,34,,601
5	17	F	16,25,34,1273
19	17	M	256,134,,1337
19	17	M	256,134,,944
5	17	F	6,125,34,602
19	17	M	56,134,2,800
5	17	F	36,125,4,753
19	17	M	156,34,2,752
5	17	F	36,125,4,975
19	17	M	156,234,,760
19	17	M	56,1234,,489
19	17	M	6,1234,5,496
5	17	F	36,25,14,2391
5	17	F	236,5,14,553
5	17	F	1236,5,4,829
5	17	F	1236,45,,479
19	17	M	6,234,15,7616
19	17	M	26,34,15,456
5	17	F	1236,5,4,517
19	17	M	126,34,5,672
19	17	M	126,4,35,1855
19	17	M	26,14,35,760
5	17	F	236,15,4,553
19	17	M	6,14,235,704
5	17	F	236,15,4,785
5	17	F	236,15,4,210
19	17	M	6,4,1235,1376
19	17	M	46,,1235,472
5	17	F	36,15,24,614
19	17	M	146,,235,816
19	17	M	146,2,35,760
19	17	M	46,12,35,472
3	13	M	56,123,4,1192
5	17	F	36,5,124,697
19	17	M	346,12,5,664
3	13	M	56,23,14,1065
5	17	F	6,35,124,663
19	17	M	1346,2,5,1575
19	17	M	1346,,25,480
5	17	F	16,35,24,609
3	13	M	256,3,14,1149
19	17	M	346,1,25,1016
5	17	F	16,235,4,627
5	17	F	6,1235,4,447
5	17	F	46,1235,,895
19	17	M	346,,125,519
19	17	M	46,3,125,704
5	17	F	146,235,,895
19	17	M	146,3,25,1007
19	17	M	146,23,5,440
19	17	M	46,123,5,520
5	17	F	46,235,1,627
5	17	F	46,235,1,390
5	17	F	46,235,1,113
5	17	F	46,235,1,1635
19	17	M	6,123,45,3736
5	17	F	146,235,,1164
19	17	M	6,123,45,433
5	17	F	146,35,2,448
19	17	M	16,23,45,737
19	17	M	16,3,245,3120
5	17	F	46,35,12,555
19	17	M	6,3,1245,1064
19	17	M	36,,1245,729
19	17	M	36,1,245,712
5	17	F	46,35,12,2982
3	13	M	256,3,14,568
19	17	M	236,1,45,2240
5	17	F	146,35,2,687
5	17	F	146,235,,662
5	17	F	146,235,,703
4	13	M	23456,1,,1143
5	17	F	46,235,1,623
4	13	M	3456,1,2,575
5	17	F	246,35,1,656
4	13	M	3456,,12,494
4	13	M	456,3,12,537
5	17	F	1246,35,,731
19	17	M	36,1,245,1184
4	13	M	1456,3,2,1044
4	13	M	1456,23,,528
5	17	F	246,35,1,763
19	17	M	36,1,245,737
4	13	M	456,123,,535
19	17	M	36,,1245,505
5	17	F	246,35,1,962
4	13	M	56,123,4,606
19	17	M	6,3,1245,616
5	17	F	246,135,,1504
4	13	M	156,23,4,1119
4	13	M	156,3,24,670
19	17	M	16,3,245,1793
5	17	F	46,135,2,639
5	17	F	46,35,12,490
19	17	M	16,3,245,1593
4	13	M	56,3,124,653
5	17	F	346,5,12,709
19	17	M	6,13,245,496
19	17	M	26,13,45,832
19	17	M	126,3,45,448
19	17	M	126,,345,504
4	13	M	356,,124,679
5	17	F	346,15,2,550
19	17	M	26,,1345,1705
4	13	M	56,3,124,372
5	17	F	2346,15,,1006
5	17	F	12346,5,,499
5	17	F	12346,,5,668
19	17	M	6,2,1345,4640
5	17	F	2346,1,5,708
20	17	M	123456,,,328
5	17	F	2346,1,5,1433
5	17	F	2346,,15,434
5	17	F	346,2,15,639
5	17	F	346,2,15,198
5	17	F	346,2,15,557
5	17	F	346,2,15,192
5	17	F	346,12,5,634
5	17	F	46,12,35,544
5	17	F	46,12,35,696
5	17	F	46,12,35,811
5	17	F	146,2,35,689
5	17	F	146,,235,1603
5	17	F	146,,235,980
5	17	F	46,,1235,683
5	17	F	6,4,1235,765
5	17	F	16,4,235,680
5	17	F	16,4,235,207
5	17	F	16,4,235,9
5	17	F	16,4,235,707
5	17	F	16,24,35,626
5	17	F	6,24,135,440
5	17	F	26,4,135,601
5	17	F	126,4,35,1456
5	17	F	26,14,35,1177
5	17	F	26,14,35,1209
5	17	F	26,4,135,665
5	17	F	6,24,135,523
5	17	F	6,124,35,684
5	17	F	36,124,5,719
5	17	F	36,124,5,616
5	13	M	23456,1,,1598
5	17	F	6,124,35,536
5	13	M	3456,1,2,695
5	13	M	3456,,12,615
5	17	F	16,24,35,2596
5	13	M	456,3,12,907
5	17	F	16,4,235,736
5	17	F	16,24,35,700
5	13	M	1456,3,2,1120
5	17	F	6,24,135,838
5	13	M	1456,23,,848
5	17	F	6,24,135,534
5	13	M	456,123,,838
5	17	F	26,4,135,497
5	13	M	56,123,4,1078
5	17	F	126,4,35,1844
5	13	M	56,23,14,1803
5	13	M	256,3,14,1180
5	17	F	126,34,5,1301
5	17	F	126,34,5,667
5	13	M	1256,,34,911
5	13	M	256,1,34,1015
5	17	F	26,134,5,835
5	13	M	56,1,234,934
5	17	F	6,134,25,744
5	13	M	56,,1234,911
5	17	F	6,34,125,708
5	13	M	6,5,1234,1207
5	13	M	16,5,234,1541
5	13	M	16,25,34,791
5	17	F	16,34,25,1384
5	13	M	6,125,34,790
5	17	F	16,34,25,1377
5	13	M	36,125,4,1336
5	17	F	16,234,5,782
5	13	M	36,25,14,561
5	13	M	236,5,14,1615
5	17	F	6,1234,5,595
5	17	F	56,1234,,957
5	17	F	56,1234,,212
5	17	F	56,1234,,739
5	17	F	6,1234,5,666
5	17	F	6,234,15,2010
5	17	F	6,234,15,640
5	17	F	16,234,5,817
5	17	F	16,34,25,2444
6	13	M	23456,1,,3648
6	13	M	3456,1,2,728
6	13	M	3456,,12,775
6	13	M	456,3,12,717
6	13	M	1456,3,2,1643
6	13	M	1456,23,,493
6	13	M	456,123,,847
6	13	M	56,123,4,841
6	13	M	56,23,14,1441
6	13	M	256,3,14,1679
6	13	M	1256,3,4,871
6	13	M	1256,,34,743
6	13	M	256,1,34,996
6	13	M	56,1,234,1048
6	13	M	56,,1234,1153
6	13	M	6,5,1234,759
6	13	M	6,5,1234,319
6	13	M	16,5,234,1730
6	13	M	16,25,34,685
6	13	M	6,125,34,927
6	13	M	36,125,4,1205
6	13	M	36,25,14,804
6	13	M	236,5,14,773
6	13	M	1236,5,4,919
6	13	M	1236,45,,911
6	13	M	236,145,,1887
6	13	M	36,145,2,1245
6	13	M	36,145,2,1407
6	13	M	36,45,12,714
6	13	M	6,345,12,799
6	13	M	16,345,2,823
6	13	M	16,2345,,786
6	13	M	6,2345,1,883
6	13	M	6,2345,1,3196
6	13	M	6,12345,,639
6	13	M	,12345,6,633
6	13	M	,2345,16,1393
6	13	M	2,345,16,789
6	13	M	2,345,16,349
1	19	M	123456,,,46
6	13	M	12,345,6,927
6	13	M	12,45,36,631
1	19	M	123456,,,6
6	13	M	2,145,36,1018
1	19	M	123456,,,7
6	13	M	,145,236,998
6	13	M	,45,1236,808
6	13	M	4,5,1236,709
1	19	M	123456,,,6
1	19	M	123456,,,6
6	13	M	14,5,236,934
6	13	M	14,25,36,640
6	13	M	4,125,36,1424
1	19	M	123456,,,6
6	13	M	34,125,6,956
6	13	M	34,25,16,725
6	13	M	234,5,16,616
6	13	M	1234,5,6,935
6	13	M	1234,,56,1380
6	13	M	234,1,56,861
1	19	M	123456,,,9
1	19	M	123456,,,5
1	19	M	123456,,,4
6	13	M	34,1,256,981
6	13	M	34,,1256,867
6	13	M	4,3,1256,1128
6	13	M	4,13,256,813
6	13	M	14,3,256,446
6	13	M	14,23,56,575
6	13	M	4,123,56,795
6	13	M	,123,456,1832
6	13	M	,23,1456,797
6	13	M	2,3,1456,808
6	13	M	12,3,456,1096
6	13	M	12,,3456,727
6	13	M	2,1,3456,775
6	13	M	,1,23456,905
7	13	M	123456,,,610
1	19	M	123456,,,6
2	18	M	123456,,,43
2	18	M	123456,,,6
2	18	M	123456,,,12
2	18	M	123456,,,6
2	18	M	123456,,,8
2	18	M	123456,,,4
2	18	M	123456,,,5
2	18	M	123456,,,6
2	18	M	123456,,,5
2	18	M	123456,,,6
2	18	M	123456,,,4
2	18	M	123456,,,4
2	18	M	123456,,,4
2	18	M	123456,,,8
2	18	M	123456,,,4
2	18	M	123456,,,5
2	18	M	123456,,,6
2	18	M	123456,,,4
2	18	M	123456,,,5
2	18	M	123456,,,3
2	18	M	123456,,,5
2	18	M	123456,,,4
1	12	M	23456,1,,904
2	18	M	123456,,,9
2	18	M	123456,,,4
1	12	M	3456,1,2,1154
1	12	M	3456,1,2,1011
2	18	M	123456,,,11
2	18	M	123456,,,11
1	12	M	3456,1,2,736
4	18	M	123456,,,6
4	18	M	123456,,,5
1	12	M	3456,1,2,1994
4	18	M	123456,,,5
1	12	M	3456,1,2,953
4	18	M	123456,,,3
1	12	M	13456,,2,1103
1	12	M	3456,,12,712
4	18	M	123456,,,7
1	12	M	456,3,12,542
1	12	M	1456,3,2,566
1	12	M	1456,23,,662
1	12	M	456,123,,566
1	12	M	56,123,4,1039
1	12	M	156,23,4,405
1	12	M	156,23,4,561
1	12	M	156,23,4,530
1	12	M	56,23,14,995
1	12	M	256,3,14,588
1	12	M	256,3,14,1732
1	12	M	256,3,14,809
1	12	M	56,23,14,715
1	12	M	56,123,4,440
1	12	M	456,123,,1385
1	12	M	56,123,4,693
1	12	M	56,123,4,1415
1	12	M	456,123,,631
1	12	M	56,123,4,1109
1	12	M	56,123,4,152
1	12	M	56,123,4,830
1	12	M	56,123,4,1029
1	12	M	56,123,4,321
1	12	M	56,23,14,2360
1	12	M	256,3,14,832
1	12	M	256,3,14,807
1	12	M	256,3,14,1097
1	12	M	1256,3,4,862
1	12	M	1256,,34,826
1	12	M	256,1,34,433
1	12	M	56,1,234,605
1	12	M	56,,1234,639
1	12	M	6,5,1234,599
1	12	M	6,15,234,391
1	12	M	26,15,34,562
1	12	M	6,15,234,838
1	12	M	6,5,1234,426
1	9	M	123456,,,142
2	9	M	123456,,,252
1	18	F	23456,,1,2800
1	18	F	23456,,1,1077
1	18	F	23456,,1,774
2	9	M	123456,,,151
1	18	F	23456,,1,431
2	9	M	123456,,,205
1	18	F	3456,2,1,854
1	18	F	3456,2,1,1175
1	18	F	23456,,1,950
1	18	F	23456,,1,456
1	18	F	3456,2,1,2227
1	18	F	3456,2,1,2208
1	18	F	3456,2,1,438
1	18	F	3456,2,1,728
2	9	M	23456,1,,2627
2	9	M	23456,1,,2403
2	9	M	23456,1,,3188
1	18	F	23456,,1,735
1	18	F	23456,1,,1015
2	9	M	23456,1,,2962
1	18	F	3456,1,2,1406
1	18	F	3456,,12,1382
2	9	M	23456,1,,3107
1	18	F	456,3,12,1406
1	18	F	456,3,12,980
1	18	F	456,13,2,1102
2	9	M	3456,1,2,2367
1	18	F	456,13,2,927
2	9	M	3456,1,2,2835
2	9	M	3456,1,2,2659
2	18	F	23456,1,,1838
2	18	F	3456,1,2,1117
2	9	M	3456,1,2,2211
2	18	F	3456,,12,847
2	18	F	456,3,12,951
2	9	M	3456,1,2,2691
2	18	F	456,3,12,111
2	18	F	1456,3,2,1114
2	9	M	3456,,12,1918
2	18	F	1456,23,,662
2	9	M	3456,,12,1791
2	18	F	456,123,,2445
2	18	F	56,123,4,1023
2	9	M	456,3,12,1535
2	18	F	156,23,4,742
2	18	F	156,23,4,1166
2	18	F	156,3,24,1648
2	9	M	456,3,12,4067
2	18	F	156,3,24,642
2	9	M	456,3,12,735
2	9	M	456,3,12,2531
2	18	F	56,3,124,872
2	18	F	56,3,124,718
2	9	M	456,3,12,1598
2	9	M	3456,,12,1599
2	9	M	3456,,12,2770
2	9	M	456,3,12,1119
2	9	M	456,3,12,2259
2	9	M	456,3,12,2099
2	9	M	456,13,2,3799
2	9	M	456,13,2,2015
2	9	M	456,13,2,2387
2	9	M	456,13,2,1249
3	18	F	23456,1,,634
2	9	M	1456,3,2,1487
3	18	F	3456,1,2,830
3	18	F	3456,,12,982
2	9	M	1456,3,2,1107
3	18	F	456,3,12,634
2	9	M	1456,3,2,1155
3	18	F	456,3,12,404
2	9	M	1456,3,2,1891
3	18	F	456,3,12,13
3	18	F	456,3,12,20
2	9	M	1456,3,2,3827
4	9	M	23456,,1,7309
4	9	M	3456,2,1,708
4	9	M	3456,2,1,3071
4	9	M	3456,2,1,975
4	9	M	3456,2,1,239
4	9	M	3456,2,1,2128
4	9	M	3456,2,1,2760
4	9	M	3456,2,1,1619
4	9	M	13456,2,,1939
4	9	M	13456,,2,803
4	9	M	13456,,2,3187
